sample_id,cell_id,cell_name,nwb_file_name
20190911_sample_3,DFYAE-3,sub-mouse-DFYAE_ses-20190911-sample-3_slice-20190911-slice-3_cell-20190911-sample-3_icephys,sub-mouse-DFYAE_ses-20190911-sample-3_slice-20190911-slice-3_cell-20190911-sample-3_icephys.nwb
20190911_sample_4,DFYAE-4,sub-mouse-DFYAE_ses-20190911-sample-4_slice-20190911-slice-4_cell-20190911-sample-4_icephys,sub-mouse-DFYAE_ses-20190911-sample-4_slice-20190911-slice-4_cell-20190911-sample-4_icephys.nwb
20190911_sample_6,DFYAE-6,sub-mouse-DFYAE_ses-20190911-sample-6_slice-20190911-slice-5_cell-20190911-sample-6_icephys,sub-mouse-DFYAE_ses-20190911-sample-6_slice-20190911-slice-5_cell-20190911-sample-6_icephys.nwb
20190911_sample_7,DFYAE-7,sub-mouse-DFYAE_ses-20190911-sample-7_slice-20190911-slice-6_cell-20190911-sample-7_icephys,sub-mouse-DFYAE_ses-20190911-sample-7_slice-20190911-slice-6_cell-20190911-sample-7_icephys.nwb
20190911_sample_9,DFYAE-9,sub-mouse-DFYAE_ses-20190911-sample-9_slice-20190911-slice-8_cell-20190911-sample-9_icephys,sub-mouse-DFYAE_ses-20190911-sample-9_slice-20190911-slice-8_cell-20190911-sample-9_icephys.nwb
20190912_sample_1,WADVB-1,sub-mouse-WADVB_ses-20190912-sample-1_slice-20190912-slice-1_cell-20190912-sample-1_icephys,sub-mouse-WADVB_ses-20190912-sample-1_slice-20190912-slice-1_cell-20190912-sample-1_icephys.nwb
20190912_sample_10,WADVB-10,sub-mouse-WADVB_ses-20190912-sample-10_slice-20190912-slice-9_cell-20190912-sample-10_icephys,sub-mouse-WADVB_ses-20190912-sample-10_slice-20190912-slice-9_cell-20190912-sample-10_icephys.nwb
20190912_sample_2,WADVB-2,sub-mouse-WADVB_ses-20190912-sample-2_slice-20190912-slice-2_cell-20190912-sample-2_icephys,sub-mouse-WADVB_ses-20190912-sample-2_slice-20190912-slice-2_cell-20190912-sample-2_icephys.nwb
20190912_sample_3,WADVB-3,sub-mouse-WADVB_ses-20190912-sample-3_slice-20190912-slice-3_cell-20190912-sample-3_icephys,sub-mouse-WADVB_ses-20190912-sample-3_slice-20190912-slice-3_cell-20190912-sample-3_icephys.nwb
20190912_sample_4,WADVB-4,sub-mouse-WADVB_ses-20190912-sample-4_slice-20190912-slice-3_cell-20190912-sample-4_icephys,sub-mouse-WADVB_ses-20190912-sample-4_slice-20190912-slice-3_cell-20190912-sample-4_icephys.nwb
20190912_sample_6,WADVB-6,sub-mouse-WADVB_ses-20190912-sample-6_slice-20190912-slice-5_cell-20190912-sample-6_icephys,sub-mouse-WADVB_ses-20190912-sample-6_slice-20190912-slice-5_cell-20190912-sample-6_icephys.nwb
20190912_sample_8,WADVB-8,sub-mouse-WADVB_ses-20190912-sample-8_slice-20190912-slice-7_cell-20190912-sample-8_icephys,sub-mouse-WADVB_ses-20190912-sample-8_slice-20190912-slice-7_cell-20190912-sample-8_icephys.nwb
20190917_sample_1,JEJAV-1,sub-mouse-JEJAV_ses-20190917-sample-1_slice-20190917-slice-1_cell-20190917-sample-1_icephys,sub-mouse-JEJAV_ses-20190917-sample-1_slice-20190917-slice-1_cell-20190917-sample-1_icephys.nwb
20190917_sample_2,JEJAV-2,sub-mouse-JEJAV_ses-20190917-sample-2_slice-20190917-slice-2_cell-20190917-sample-2_icephys,sub-mouse-JEJAV_ses-20190917-sample-2_slice-20190917-slice-2_cell-20190917-sample-2_icephys.nwb
20190917_sample_3,JEJAV-3,sub-mouse-JEJAV_ses-20190917-sample-3_slice-20190917-slice-3_cell-20190917-sample-3_icephys,sub-mouse-JEJAV_ses-20190917-sample-3_slice-20190917-slice-3_cell-20190917-sample-3_icephys.nwb
20190919_sample_1,FMODM-1,sub-mouse-FMODM_ses-20190919-sample-1_slice-20190919-slice-1_cell-20190919-sample-1_icephys,sub-mouse-FMODM_ses-20190919-sample-1_slice-20190919-slice-1_cell-20190919-sample-1_icephys.nwb
20190919_sample_4,FMODM-4,sub-mouse-FMODM_ses-20190919-sample-4_slice-20190919-slice-4_cell-20190919-sample-4_icephys,sub-mouse-FMODM_ses-20190919-sample-4_slice-20190919-slice-4_cell-20190919-sample-4_icephys.nwb
20190919_sample_5,FMODM-5,sub-mouse-FMODM_ses-20190919-sample-5_slice-20190919-slice-5_cell-20190919-sample-5_icephys,sub-mouse-FMODM_ses-20190919-sample-5_slice-20190919-slice-5_cell-20190919-sample-5_icephys.nwb
20190924_sample_1,XTXOH-1,sub-mouse-XTXOH_ses-20190924-sample-1_slice-20190924-slice-1_cell-20190924-sample-1_icephys,sub-mouse-XTXOH_ses-20190924-sample-1_slice-20190924-slice-1_cell-20190924-sample-1_icephys.nwb
20190924_sample_2,XTXOH-2,sub-mouse-XTXOH_ses-20190924-sample-2_slice-20190924-slice-2_cell-20190924-sample-2_icephys,sub-mouse-XTXOH_ses-20190924-sample-2_slice-20190924-slice-2_cell-20190924-sample-2_icephys.nwb
20190924_sample_3,XTXOH-3,sub-mouse-XTXOH_ses-20190924-sample-3_slice-20190924-slice-3_cell-20190924-sample-3_icephys,sub-mouse-XTXOH_ses-20190924-sample-3_slice-20190924-slice-3_cell-20190924-sample-3_icephys.nwb
20190924_sample_4,XTXOH-4,sub-mouse-XTXOH_ses-20190924-sample-4_slice-20190924-slice-4_cell-20190924-sample-4_icephys,sub-mouse-XTXOH_ses-20190924-sample-4_slice-20190924-slice-4_cell-20190924-sample-4_icephys.nwb
20190924_sample_5,XTXOH-5,sub-mouse-XTXOH_ses-20190924-sample-5_slice-20190924-slice-5_cell-20190924-sample-5_icephys,sub-mouse-XTXOH_ses-20190924-sample-5_slice-20190924-slice-5_cell-20190924-sample-5_icephys.nwb
20190924_sample_6,XTXOH-6,sub-mouse-XTXOH_ses-20190924-sample-6_slice-20190924-slice-6_cell-20190924-sample-6_icephys,sub-mouse-XTXOH_ses-20190924-sample-6_slice-20190924-slice-6_cell-20190924-sample-6_icephys.nwb
20190924_sample_7,XTXOH-7,sub-mouse-XTXOH_ses-20190924-sample-7_slice-20190924-slice-7_cell-20190924-sample-7_icephys,sub-mouse-XTXOH_ses-20190924-sample-7_slice-20190924-slice-7_cell-20190924-sample-7_icephys.nwb
20190924_sample_8,XTXOH-8,sub-mouse-XTXOH_ses-20190924-sample-8_slice-20190924-slice-8_cell-20190924-sample-8_icephys,sub-mouse-XTXOH_ses-20190924-sample-8_slice-20190924-slice-8_cell-20190924-sample-8_icephys.nwb
20190925_sample_2,EODLM-2,sub-mouse-EODLM_ses-20190925-sample-2_slice-20190925-slice-2_cell-20190925-sample-2_icephys,sub-mouse-EODLM_ses-20190925-sample-2_slice-20190925-slice-2_cell-20190925-sample-2_icephys.nwb
20190925_sample_3,EODLM-3,sub-mouse-EODLM_ses-20190925-sample-3_slice-20190925-slice-3_cell-20190925-sample-3_icephys,sub-mouse-EODLM_ses-20190925-sample-3_slice-20190925-slice-3_cell-20190925-sample-3_icephys.nwb
20190925_sample_4,EODLM-4,sub-mouse-EODLM_ses-20190925-sample-4_slice-20190925-slice-4_cell-20190925-sample-4_icephys,sub-mouse-EODLM_ses-20190925-sample-4_slice-20190925-slice-4_cell-20190925-sample-4_icephys.nwb
20190925_sample_5,EODLM-5,sub-mouse-EODLM_ses-20190925-sample-5_slice-20190925-slice-5_cell-20190925-sample-5_icephys,sub-mouse-EODLM_ses-20190925-sample-5_slice-20190925-slice-5_cell-20190925-sample-5_icephys.nwb
20190925_sample_6,EODLM-6,sub-mouse-EODLM_ses-20190925-sample-6_slice-20190925-slice-6_cell-20190925-sample-6_icephys,sub-mouse-EODLM_ses-20190925-sample-6_slice-20190925-slice-6_cell-20190925-sample-6_icephys.nwb
20190925_sample_7,EODLM-7,sub-mouse-EODLM_ses-20190925-sample-7_slice-20190925-slice-7_cell-20190925-sample-7_icephys,sub-mouse-EODLM_ses-20190925-sample-7_slice-20190925-slice-7_cell-20190925-sample-7_icephys.nwb
20190926_sample_2,BSSDD-2,sub-mouse-BSSDD_ses-20190926-sample-2_slice-20190926-slice-2_cell-20190926-sample-2_icephys,sub-mouse-BSSDD_ses-20190926-sample-2_slice-20190926-slice-2_cell-20190926-sample-2_icephys.nwb
20190926_sample_3,BSSDD-3,sub-mouse-BSSDD_ses-20190926-sample-3_slice-20190926-slice-3_cell-20190926-sample-3_icephys,sub-mouse-BSSDD_ses-20190926-sample-3_slice-20190926-slice-3_cell-20190926-sample-3_icephys.nwb
20190926_sample_4,BSSDD-4,sub-mouse-BSSDD_ses-20190926-sample-4_slice-20190926-slice-4_cell-20190926-sample-4_icephys,sub-mouse-BSSDD_ses-20190926-sample-4_slice-20190926-slice-4_cell-20190926-sample-4_icephys.nwb
20190926_sample_5,BSSDD-5,sub-mouse-BSSDD_ses-20190926-sample-5_slice-20190926-slice-5_cell-20190926-sample-5_icephys,sub-mouse-BSSDD_ses-20190926-sample-5_slice-20190926-slice-5_cell-20190926-sample-5_icephys.nwb
20190926_sample_6,BSSDD-6,sub-mouse-BSSDD_ses-20190926-sample-6_slice-20190926-slice-6_cell-20190926-sample-6_icephys,sub-mouse-BSSDD_ses-20190926-sample-6_slice-20190926-slice-6_cell-20190926-sample-6_icephys.nwb
20190927_sample_1,ZKETK-1,sub-mouse-ZKETK_ses-20190927-sample-1_slice-20190927-slice-1_cell-20190927-sample-1_icephys,sub-mouse-ZKETK_ses-20190927-sample-1_slice-20190927-slice-1_cell-20190927-sample-1_icephys.nwb
20190927_sample_2,ZKETK-2,sub-mouse-ZKETK_ses-20190927-sample-2_slice-20190927-slice-2_cell-20190927-sample-2_icephys,sub-mouse-ZKETK_ses-20190927-sample-2_slice-20190927-slice-2_cell-20190927-sample-2_icephys.nwb
20190927_sample_3,ZKETK-3,sub-mouse-ZKETK_ses-20190927-sample-3_slice-20190927-slice-3_cell-20190927-sample-3_icephys,sub-mouse-ZKETK_ses-20190927-sample-3_slice-20190927-slice-3_cell-20190927-sample-3_icephys.nwb
20190927_sample_4,ZKETK-4,sub-mouse-ZKETK_ses-20190927-sample-4_slice-20190927-slice-4_cell-20190927-sample-4_icephys,sub-mouse-ZKETK_ses-20190927-sample-4_slice-20190927-slice-4_cell-20190927-sample-4_icephys.nwb
20190927_sample_5,ZKETK-5,sub-mouse-ZKETK_ses-20190927-sample-5_slice-20190927-slice-5_cell-20190927-sample-5_icephys,sub-mouse-ZKETK_ses-20190927-sample-5_slice-20190927-slice-5_cell-20190927-sample-5_icephys.nwb
20190927_sample_6,ZKETK-6,sub-mouse-ZKETK_ses-20190927-sample-6_slice-20190927-slice-6_cell-20190927-sample-6_icephys,sub-mouse-ZKETK_ses-20190927-sample-6_slice-20190927-slice-6_cell-20190927-sample-6_icephys.nwb
20190927_sample_7,ZKETK-7,sub-mouse-ZKETK_ses-20190927-sample-7_slice-20190927-slice-7_cell-20190927-sample-7_icephys,sub-mouse-ZKETK_ses-20190927-sample-7_slice-20190927-slice-7_cell-20190927-sample-7_icephys.nwb
20191001_sample_1,JHFFH-1,sub-mouse-JHFFH_ses-20191001-sample-1_slice-20191001-slice-1_cell-20191001-sample-1_icephys,sub-mouse-JHFFH_ses-20191001-sample-1_slice-20191001-slice-1_cell-20191001-sample-1_icephys.nwb
20191001_sample_2,JHFFH-2,sub-mouse-JHFFH_ses-20191001-sample-2_slice-20191001-slice-2_cell-20191001-sample-2_icephys,sub-mouse-JHFFH_ses-20191001-sample-2_slice-20191001-slice-2_cell-20191001-sample-2_icephys.nwb
20191001_sample_3,JHFFH-3,sub-mouse-JHFFH_ses-20191001-sample-3_slice-20191001-slice-3_cell-20191001-sample-3_icephys,sub-mouse-JHFFH_ses-20191001-sample-3_slice-20191001-slice-3_cell-20191001-sample-3_icephys.nwb
20191001_sample_4,JHFFH-4,sub-mouse-JHFFH_ses-20191001-sample-4_slice-20191001-slice-4_cell-20191001-sample-4_icephys,sub-mouse-JHFFH_ses-20191001-sample-4_slice-20191001-slice-4_cell-20191001-sample-4_icephys.nwb
20191001_sample_5,JHFFH-5,sub-mouse-JHFFH_ses-20191001-sample-5_slice-20191001-slice-5_cell-20191001-sample-5_icephys,sub-mouse-JHFFH_ses-20191001-sample-5_slice-20191001-slice-5_cell-20191001-sample-5_icephys.nwb
20191001_sample_6,JHFFH-6,sub-mouse-JHFFH_ses-20191001-sample-6_slice-20191001-slice-6_cell-20191001-sample-6_icephys,sub-mouse-JHFFH_ses-20191001-sample-6_slice-20191001-slice-6_cell-20191001-sample-6_icephys.nwb
20191003_sample_2,WOZNK-2,sub-mouse-WOZNK_ses-20191003-sample-2_slice-20191003-slice-2_cell-20191003-sample-2_icephys,sub-mouse-WOZNK_ses-20191003-sample-2_slice-20191003-slice-2_cell-20191003-sample-2_icephys.nwb
20191003_sample_3,WOZNK-3,sub-mouse-WOZNK_ses-20191003-sample-3_slice-20191003-slice-3_cell-20191003-sample-3_icephys,sub-mouse-WOZNK_ses-20191003-sample-3_slice-20191003-slice-3_cell-20191003-sample-3_icephys.nwb
20191003_sample_4,WOZNK-4,sub-mouse-WOZNK_ses-20191003-sample-4_slice-20191003-slice-4_cell-20191003-sample-4_icephys,sub-mouse-WOZNK_ses-20191003-sample-4_slice-20191003-slice-4_cell-20191003-sample-4_icephys.nwb
20191003_sample_5,WOZNK-5,sub-mouse-WOZNK_ses-20191003-sample-5_slice-20191003-slice-5_cell-20191003-sample-5_icephys,sub-mouse-WOZNK_ses-20191003-sample-5_slice-20191003-slice-5_cell-20191003-sample-5_icephys.nwb
20191003_sample_6,WOZNK-6,sub-mouse-WOZNK_ses-20191003-sample-6_slice-20191003-slice-5_cell-20191003-sample-6_icephys,sub-mouse-WOZNK_ses-20191003-sample-6_slice-20191003-slice-5_cell-20191003-sample-6_icephys.nwb
20191010_sample_1,LZMHR-1,sub-mouse-LZMHR_ses-20191010-sample-1_slice-20191010-slice-1_cell-20191010-sample-1_icephys,sub-mouse-LZMHR_ses-20191010-sample-1_slice-20191010-slice-1_cell-20191010-sample-1_icephys.nwb
20191010_sample_2,LZMHR-2,sub-mouse-LZMHR_ses-20191010-sample-2_slice-20191010-slice-2_cell-20191010-sample-2_icephys,sub-mouse-LZMHR_ses-20191010-sample-2_slice-20191010-slice-2_cell-20191010-sample-2_icephys.nwb
20191010_sample_3,LZMHR-3,sub-mouse-LZMHR_ses-20191010-sample-3_slice-20191010-slice-3_cell-20191010-sample-3_icephys,sub-mouse-LZMHR_ses-20191010-sample-3_slice-20191010-slice-3_cell-20191010-sample-3_icephys.nwb
20191010_sample_4,LZMHR-4,sub-mouse-LZMHR_ses-20191010-sample-4_slice-20191010-slice-4_cell-20191010-sample-4_icephys,sub-mouse-LZMHR_ses-20191010-sample-4_slice-20191010-slice-4_cell-20191010-sample-4_icephys.nwb
20191010_sample_6,LZMHR-6,sub-mouse-LZMHR_ses-20191010-sample-6_slice-20191010-slice-6_cell-20191010-sample-6_icephys,sub-mouse-LZMHR_ses-20191010-sample-6_slice-20191010-slice-6_cell-20191010-sample-6_icephys.nwb
20191010_sample_7,LZMHR-7,sub-mouse-LZMHR_ses-20191010-sample-7_slice-20191010-slice-7_cell-20191010-sample-7_icephys,sub-mouse-LZMHR_ses-20191010-sample-7_slice-20191010-slice-7_cell-20191010-sample-7_icephys.nwb
20191028_sample_1,YAOHK-1,sub-mouse-YAOHK_ses-20191028-sample-1_slice-20191028-slice-1_cell-20191028-sample-1_icephys,sub-mouse-YAOHK_ses-20191028-sample-1_slice-20191028-slice-1_cell-20191028-sample-1_icephys.nwb
20191028_sample_2,YAOHK-2,sub-mouse-YAOHK_ses-20191028-sample-2_slice-20191028-slice-2_cell-20191028-sample-2_icephys,sub-mouse-YAOHK_ses-20191028-sample-2_slice-20191028-slice-2_cell-20191028-sample-2_icephys.nwb
20191028_sample_3,YAOHK-3,sub-mouse-YAOHK_ses-20191028-sample-3_slice-20191028-slice-3_cell-20191028-sample-3_icephys,sub-mouse-YAOHK_ses-20191028-sample-3_slice-20191028-slice-3_cell-20191028-sample-3_icephys.nwb
20191028_sample_4,YAOHK-4,sub-mouse-YAOHK_ses-20191028-sample-4_slice-20191028-slice-4_cell-20191028-sample-4_icephys,sub-mouse-YAOHK_ses-20191028-sample-4_slice-20191028-slice-4_cell-20191028-sample-4_icephys.nwb
20191028_sample_5,YAOHK-5,sub-mouse-YAOHK_ses-20191028-sample-5_slice-20191028-slice-5_cell-20191028-sample-5_icephys,sub-mouse-YAOHK_ses-20191028-sample-5_slice-20191028-slice-5_cell-20191028-sample-5_icephys.nwb
20191030_sample_2,LLDPD-2,sub-mouse-LLDPD_ses-20191030-sample-2_slice-20191030-slice-2_cell-20191030-sample-2_icephys,sub-mouse-LLDPD_ses-20191030-sample-2_slice-20191030-slice-2_cell-20191030-sample-2_icephys.nwb
20191030_sample_3,LLDPD-3,sub-mouse-LLDPD_ses-20191030-sample-3_slice-20191030-slice-3_cell-20191030-sample-3_icephys,sub-mouse-LLDPD_ses-20191030-sample-3_slice-20191030-slice-3_cell-20191030-sample-3_icephys.nwb
20191030_sample_4,LLDPD-4,sub-mouse-LLDPD_ses-20191030-sample-4_slice-20191030-slice-4_cell-20191030-sample-4_icephys,sub-mouse-LLDPD_ses-20191030-sample-4_slice-20191030-slice-4_cell-20191030-sample-4_icephys.nwb
20191030_sample_5,LLDPD-5,sub-mouse-LLDPD_ses-20191030-sample-5_slice-20191030-slice-5_cell-20191030-sample-5_icephys,sub-mouse-LLDPD_ses-20191030-sample-5_slice-20191030-slice-5_cell-20191030-sample-5_icephys.nwb
20191101_sample_1,EXEHJ-1,sub-mouse-EXEHJ_ses-20191101-sample-1_slice-20191101-slice-1_cell-20191101-sample-1_icephys,sub-mouse-EXEHJ_ses-20191101-sample-1_slice-20191101-slice-1_cell-20191101-sample-1_icephys.nwb
20191101_sample_2,EXEHJ-2,sub-mouse-EXEHJ_ses-20191101-sample-2_slice-20191101-slice-2_cell-20191101-sample-2_icephys,sub-mouse-EXEHJ_ses-20191101-sample-2_slice-20191101-slice-2_cell-20191101-sample-2_icephys.nwb
20191101_sample_3,EXEHJ-3,sub-mouse-EXEHJ_ses-20191101-sample-3_slice-20191101-slice-3_cell-20191101-sample-3_icephys,sub-mouse-EXEHJ_ses-20191101-sample-3_slice-20191101-slice-3_cell-20191101-sample-3_icephys.nwb
20191101_sample_4,EXEHJ-4,sub-mouse-EXEHJ_ses-20191101-sample-4_slice-20191101-slice-4_cell-20191101-sample-4_icephys,sub-mouse-EXEHJ_ses-20191101-sample-4_slice-20191101-slice-4_cell-20191101-sample-4_icephys.nwb
20191101_sample_5,EXEHJ-5,sub-mouse-EXEHJ_ses-20191101-sample-5_slice-20191101-slice-5_cell-20191101-sample-5_icephys,sub-mouse-EXEHJ_ses-20191101-sample-5_slice-20191101-slice-5_cell-20191101-sample-5_icephys.nwb
20191101_sample_6,EXEHJ-6,sub-mouse-EXEHJ_ses-20191101-sample-6_slice-20191101-slice-6_cell-20191101-sample-6_icephys,sub-mouse-EXEHJ_ses-20191101-sample-6_slice-20191101-slice-6_cell-20191101-sample-6_icephys.nwb
20191104_sample_1,KFMKE-1,sub-mouse-KFMKE_ses-20191104-sample-1_slice-20191104-slice-1_cell-20191104-sample-1_icephys,sub-mouse-KFMKE_ses-20191104-sample-1_slice-20191104-slice-1_cell-20191104-sample-1_icephys.nwb
20191104_sample_2,KFMKE-2,sub-mouse-KFMKE_ses-20191104-sample-2_slice-20191104-slice-2_cell-20191104-sample-2_icephys,sub-mouse-KFMKE_ses-20191104-sample-2_slice-20191104-slice-2_cell-20191104-sample-2_icephys.nwb
20191104_sample_3,KFMKE-3,sub-mouse-KFMKE_ses-20191104-sample-3_slice-20191104-slice-3_cell-20191104-sample-3_icephys,sub-mouse-KFMKE_ses-20191104-sample-3_slice-20191104-slice-3_cell-20191104-sample-3_icephys.nwb
20191104_sample_4,KFMKE-4,sub-mouse-KFMKE_ses-20191104-sample-4_slice-20191104-slice-4_cell-20191104-sample-4_icephys,sub-mouse-KFMKE_ses-20191104-sample-4_slice-20191104-slice-4_cell-20191104-sample-4_icephys.nwb
20191105_sample_1,QZIVS-1,sub-mouse-QZIVS_ses-20191105-sample-1_slice-20191105-slice-1_cell-20191105-sample-1_icephys,sub-mouse-QZIVS_ses-20191105-sample-1_slice-20191105-slice-1_cell-20191105-sample-1_icephys.nwb
20191105_sample_2,QZIVS-2,sub-mouse-QZIVS_ses-20191105-sample-2_slice-20191105-slice-2_cell-20191105-sample-2_icephys,sub-mouse-QZIVS_ses-20191105-sample-2_slice-20191105-slice-2_cell-20191105-sample-2_icephys.nwb
20191105_sample_3,QZIVS-3,sub-mouse-QZIVS_ses-20191105-sample-3_slice-20191105-slice-3_cell-20191105-sample-3_icephys,sub-mouse-QZIVS_ses-20191105-sample-3_slice-20191105-slice-3_cell-20191105-sample-3_icephys.nwb
20191105_sample_4,QZIVS-4,sub-mouse-QZIVS_ses-20191105-sample-4_slice-20191105-slice-4_cell-20191105-sample-4_icephys,sub-mouse-QZIVS_ses-20191105-sample-4_slice-20191105-slice-4_cell-20191105-sample-4_icephys.nwb
20191105_sample_5,QZIVS-5,sub-mouse-QZIVS_ses-20191105-sample-5_slice-20191105-slice-5_cell-20191105-sample-5_icephys,sub-mouse-QZIVS_ses-20191105-sample-5_slice-20191105-slice-5_cell-20191105-sample-5_icephys.nwb
20191106_sample_2,NHIVK-2,sub-mouse-NHIVK_ses-20191106-sample-2_slice-20191106-slice-2_cell-20191106-sample-2_icephys,sub-mouse-NHIVK_ses-20191106-sample-2_slice-20191106-slice-2_cell-20191106-sample-2_icephys.nwb
20191106_sample_3,NHIVK-3,sub-mouse-NHIVK_ses-20191106-sample-3_slice-20191106-slice-3_cell-20191106-sample-3_icephys,sub-mouse-NHIVK_ses-20191106-sample-3_slice-20191106-slice-3_cell-20191106-sample-3_icephys.nwb
20191106_sample_5,NHIVK-5,sub-mouse-NHIVK_ses-20191106-sample-5_slice-20191106-slice-5_cell-20191106-sample-5_icephys,sub-mouse-NHIVK_ses-20191106-sample-5_slice-20191106-slice-5_cell-20191106-sample-5_icephys.nwb
20191107_sample_1,WANEU-1,sub-mouse-WANEU_ses-20191107-sample-1_slice-20191107-slice-1_cell-20191107-sample-1_icephys,sub-mouse-WANEU_ses-20191107-sample-1_slice-20191107-slice-1_cell-20191107-sample-1_icephys.nwb
20191107_sample_2,WANEU-2,sub-mouse-WANEU_ses-20191107-sample-2_slice-20191107-slice-2_cell-20191107-sample-2_icephys,sub-mouse-WANEU_ses-20191107-sample-2_slice-20191107-slice-2_cell-20191107-sample-2_icephys.nwb
20191107_sample_3,WANEU-3,sub-mouse-WANEU_ses-20191107-sample-3_slice-20191107-slice-3_cell-20191107-sample-3_icephys,sub-mouse-WANEU_ses-20191107-sample-3_slice-20191107-slice-3_cell-20191107-sample-3_icephys.nwb
20191107_sample_4,WANEU-4,sub-mouse-WANEU_ses-20191107-sample-4_slice-20191107-slice-4_cell-20191107-sample-4_icephys,sub-mouse-WANEU_ses-20191107-sample-4_slice-20191107-slice-4_cell-20191107-sample-4_icephys.nwb
20191108_sample_1,ZNDVW-1,sub-mouse-ZNDVW_ses-20191108-sample-1_slice-20191108-slice-1_cell-20191108-sample-1_icephys,sub-mouse-ZNDVW_ses-20191108-sample-1_slice-20191108-slice-1_cell-20191108-sample-1_icephys.nwb
20191108_sample_4,ZNDVW-4,sub-mouse-ZNDVW_ses-20191108-sample-4_slice-20191108-slice-4_cell-20191108-sample-4_icephys,sub-mouse-ZNDVW_ses-20191108-sample-4_slice-20191108-slice-4_cell-20191108-sample-4_icephys.nwb
20191108_sample_5,ZNDVW-5,sub-mouse-ZNDVW_ses-20191108-sample-5_slice-20191108-slice-5_cell-20191108-sample-5_icephys,sub-mouse-ZNDVW_ses-20191108-sample-5_slice-20191108-slice-5_cell-20191108-sample-5_icephys.nwb
20191114_sample_1,YAVWS-1,sub-mouse-YAVWS_ses-20191114-sample-1_slice-20191114-slice-1_cell-20191114-sample-1_icephys,sub-mouse-YAVWS_ses-20191114-sample-1_slice-20191114-slice-1_cell-20191114-sample-1_icephys.nwb
20191114_sample_2,YAVWS-2,sub-mouse-YAVWS_ses-20191114-sample-2_slice-20191114-slice-2_cell-20191114-sample-2_icephys,sub-mouse-YAVWS_ses-20191114-sample-2_slice-20191114-slice-2_cell-20191114-sample-2_icephys.nwb
20191114_sample_3,YAVWS-3,sub-mouse-YAVWS_ses-20191114-sample-3_slice-20191114-slice-2_cell-20191114-sample-3_icephys,sub-mouse-YAVWS_ses-20191114-sample-3_slice-20191114-slice-2_cell-20191114-sample-3_icephys.nwb
20191114_sample_4,YAVWS-4,sub-mouse-YAVWS_ses-20191114-sample-4_slice-20191114-slice-3_cell-20191114-sample-4_icephys,sub-mouse-YAVWS_ses-20191114-sample-4_slice-20191114-slice-3_cell-20191114-sample-4_icephys.nwb
20191114_sample_5,YAVWS-5,sub-mouse-YAVWS_ses-20191114-sample-5_slice-20191114-slice-4_cell-20191114-sample-5_icephys,sub-mouse-YAVWS_ses-20191114-sample-5_slice-20191114-slice-4_cell-20191114-sample-5_icephys.nwb
20191114_sample_7,YAVWS-7,sub-mouse-YAVWS_ses-20191114-sample-7_slice-20191114-slice-6_cell-20191114-sample-7_icephys,sub-mouse-YAVWS_ses-20191114-sample-7_slice-20191114-slice-6_cell-20191114-sample-7_icephys.nwb
